"Plot Title: 22368009"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22368009, SEN S/N: 22368009)","Temp, °C (LGR S/N: 22368009, SEN S/N: 22368009)","Coupler Detached (LGR S/N: 22368009)","Coupler Attached (LGR S/N: 22368009)","Host Connected (LGR S/N: 22368009)","Stopped (LGR S/N: 22368009)","End Of File (LGR S/N: 22368009)"
454,02/27/26 01:30:00 AM,522.1,17.49,,,,,
455,02/27/26 02:00:00 AM,568.7,17.42,,,,,
456,02/27/26 02:30:00 AM,520.6,17.36,,,,,
457,02/27/26 03:00:00 AM,520.2,17.28,,,,,
458,02/27/26 03:30:00 AM,519.2,17.21,,,,,
459,02/27/26 04:00:00 AM,518.8,17.16,,,,,
460,02/27/26 04:30:00 AM,517.5,17.07,,,,,
461,02/27/26 05:00:00 AM,517.1,17.01,,,,,
462,02/27/26 05:30:00 AM,515.3,16.88,,,,,
463,02/27/26 06:00:00 AM,513.8,16.74,,,,,
464,02/27/26 06:30:00 AM,512.0,16.64,,,,,
465,02/27/26 07:00:00 AM,510.6,16.54,,,,,
466,02/27/26 07:30:00 AM,510.3,16.49,,,,,
467,02/27/26 08:00:00 AM,509.2,16.42,,,,,
468,02/27/26 08:30:00 AM,508.3,16.38,,,,,
469,02/27/26 09:00:00 AM,508.2,16.38,,,,,
470,02/27/26 09:30:00 AM,509.5,16.47,,,,,
471,02/27/26 10:00:00 AM,510.8,16.56,,,,,
472,02/27/26 10:30:00 AM,514.4,16.90,,,,,
473,02/27/26 11:00:00 AM,518.7,17.21,,,,,
474,02/27/26 11:30:00 AM,520.5,17.49,,,,,
475,02/27/26 12:00:00 PM,526.5,17.94,,,,,
476,02/27/26 12:30:00 PM,530.0,18.23,,,,,
477,02/27/26 01:00:00 PM,534.2,18.57,,,,,
478,02/27/26 01:30:00 PM,532.6,18.63,,,,,
479,02/27/26 02:00:00 PM,536.6,18.94,,,,,
480,02/27/26 02:30:00 PM,537.1,19.06,,,,,
481,02/27/26 03:00:00 PM,537.7,19.15,,,,,
482,02/27/26 03:30:00 PM,539.4,19.24,,,,,
483,02/27/26 04:00:00 PM,540.5,19.33,,,,,
484,02/27/26 04:30:00 PM,541.2,19.41,,,,,
485,02/27/26 05:00:00 PM,541.7,19.42,,,,,
486,02/27/26 05:30:00 PM,541.6,19.40,,,,,
487,02/27/26 06:00:00 PM,541.7,19.42,,,,,
488,02/27/26 06:30:00 PM,541.9,19.41,,,,,
489,02/27/26 07:00:00 PM,542.0,19.46,,,,,
490,02/27/26 07:30:00 PM,542.5,19.46,,,,,
491,02/27/26 08:00:00 PM,543.3,19.48,,,,,
492,02/27/26 08:30:00 PM,543.3,19.48,,,,,
493,02/27/26 09:00:00 PM,543.8,19.46,,,,,
494,02/27/26 09:30:00 PM,544.0,19.43,,,,,
495,02/27/26 10:00:00 PM,543.5,19.37,,,,,
496,02/27/26 10:30:00 PM,542.9,19.31,,,,,
497,02/27/26 11:00:00 PM,542.7,19.27,,,,,
498,02/27/26 11:30:00 PM,542.3,19.24,,,,,
499,02/28/26 12:00:00 AM,542.1,19.17,,,,,
500,02/28/26 12:30:00 AM,542.0,19.12,,,,,
501,02/28/26 01:00:00 AM,540.3,19.06,,,,,
502,02/28/26 01:30:00 AM,540.4,19.01,,,,,
503,02/28/26 02:00:00 AM,540.0,18.96,,,,,
504,02/28/26 02:30:00 AM,539.1,18.91,,,,,
505,02/28/26 03:00:00 AM,542.7,18.84,,,,,
506,02/28/26 03:30:00 AM,538.1,18.78,,,,,
507,02/28/26 04:00:00 AM,538.2,18.74,,,,,
508,02/28/26 04:30:00 AM,538.0,18.69,,,,,
509,02/28/26 05:00:00 AM,536.7,18.62,,,,,
510,02/28/26 05:30:00 AM,536.8,18.58,,,,,
511,02/28/26 06:00:00 AM,536.6,18.48,,,,,
512,02/28/26 06:30:00 AM,537.2,18.43,,,,,
513,02/28/26 07:00:00 AM,537.2,18.41,,,,,
514,02/28/26 07:30:00 AM,536.5,18.36,,,,,
515,02/28/26 08:00:00 AM,536.7,18.33,,,,,
516,02/28/26 08:30:00 AM,535.5,18.36,,,,,
517,02/28/26 09:00:00 AM,535.2,18.33,,,,,
518,02/28/26 09:30:00 AM,536.3,18.37,,,,,
519,02/28/26 10:00:00 AM,536.3,18.43,,,,,
520,02/28/26 10:30:00 AM,537.0,18.51,,,,,
521,02/28/26 11:00:00 AM,540.9,18.70,,,,,
522,02/28/26 11:30:00 AM,540.4,18.74,,,,,
523,02/28/26 12:00:00 PM,542.0,18.79,,,,,
524,02/28/26 12:30:00 PM,544.0,18.93,,,,,
525,02/28/26 01:00:00 PM,542.9,18.91,,,,,
526,02/28/26 01:30:00 PM,543.6,19.00,,,,,
527,02/28/26 02:00:00 PM,544.2,19.04,,,,,
528,02/28/26 02:30:00 PM,544.7,19.10,,,,,
529,02/28/26 03:00:00 PM,544.9,19.12,,,,,
530,02/28/26 03:30:00 PM,544.8,19.16,,,,,
531,02/28/26 04:00:00 PM,545.5,19.19,,,,,
532,02/28/26 04:30:00 PM,546.0,19.22,,,,,
533,02/28/26 05:00:00 PM,546.5,19.24,,,,,
534,02/28/26 05:30:00 PM,547.1,19.27,,,,,
535,02/28/26 06:00:00 PM,547.1,19.28,,,,,
536,02/28/26 06:30:00 PM,547.8,19.35,,,,,
537,02/28/26 07:00:00 PM,546.7,19.26,,,,,
538,02/28/26 07:30:00 PM,547.6,19.30,,,,,
539,02/28/26 08:00:00 PM,547.7,19.31,,,,,
540,02/28/26 08:30:00 PM,549.6,19.43,,,,,
541,02/28/26 09:00:00 PM,549.5,19.41,,,,,
542,02/28/26 09:30:00 PM,549.8,19.42,,,,,
543,02/28/26 10:00:00 PM,550.0,19.38,,,,,
544,02/28/26 10:30:00 PM,550.2,19.40,,,,,
545,02/28/26 11:00:00 PM,550.8,19.41,,,,,
546,02/28/26 11:30:00 PM,550.9,19.45,,,,,
547,03/01/26 12:00:00 AM,551.3,19.43,,,,,
548,03/01/26 12:30:00 AM,549.9,19.41,,,,,
549,03/01/26 01:00:00 AM,549.1,19.40,,,,,
550,03/01/26 01:30:00 AM,550.5,19.38,,,,,
551,03/01/26 02:00:00 AM,542.3,19.33,,,,,
552,03/01/26 02:30:00 AM,533.1,19.26,,,,,
553,03/01/26 03:00:00 AM,532.2,19.22,,,,,
554,03/01/26 03:30:00 AM,531.9,19.16,,,,,
555,03/01/26 04:00:00 AM,529.1,19.07,,,,,
556,03/01/26 04:30:00 AM,525.1,18.96,,,,,
557,03/01/26 05:00:00 AM,521.9,18.82,,,,,
558,03/01/26 05:30:00 AM,519.6,18.68,,,,,
559,03/01/26 06:00:00 AM,519.3,18.64,,,,,
560,03/01/26 06:30:00 AM,518.9,18.52,,,,,
561,03/01/26 07:00:00 AM,515.7,18.35,,,,,
562,03/01/26 07:30:00 AM,515.1,18.17,,,,,
563,03/01/26 08:00:00 AM,517.5,17.99,,,,,
564,03/01/26 08:30:00 AM,519.5,17.94,,,,,
565,03/01/26 09:00:00 AM,521.1,17.88,,,,,
566,03/01/26 09:30:00 AM,522.4,17.89,,,,,
567,03/01/26 10:00:00 AM,522.4,17.90,,,,,
568,03/01/26 10:30:00 AM,523.2,17.88,,,,,
569,03/01/26 11:00:00 AM,523.6,17.90,,,,,
570,03/01/26 11:30:00 AM,524.2,17.93,,,,,
571,03/01/26 12:00:00 PM,524.9,17.96,,,,,
572,03/01/26 12:30:00 PM,526.2,18.04,,,,,
573,03/01/26 01:00:00 PM,527.5,18.09,,,,,
574,03/01/26 01:30:00 PM,528.7,18.26,,,,,
575,03/01/26 02:00:00 PM,529.3,18.31,,,,,
576,03/01/26 02:30:00 PM,530.1,18.41,,,,,
577,03/01/26 03:00:00 PM,530.1,18.70,,,,,
578,03/01/26 03:30:00 PM,530.1,18.78,,,,,
579,03/01/26 04:00:00 PM,524.0,18.82,,,,,
580,03/01/26 04:30:00 PM,518.8,18.80,,,,,
581,03/01/26 05:00:00 PM,507.1,18.72,,,,,
582,03/01/26 05:30:00 PM,502.5,18.67,,,,,
583,03/01/26 06:00:00 PM,481.1,18.51,,,,,
584,03/01/26 06:30:00 PM,475.1,18.32,,,,,
585,03/01/26 07:00:00 PM,424.3,18.09,,,,,
586,03/01/26 07:30:00 PM,414.0,17.96,,,,,
587,03/01/26 08:00:00 PM,430.6,17.99,,,,,
588,03/01/26 08:30:00 PM,430.3,17.89,,,,,
589,03/01/26 09:00:00 PM,410.6,17.61,,,,,
590,03/01/26 09:30:00 PM,407.2,17.54,,,,,
591,03/01/26 10:00:00 PM,405.5,17.46,,,,,
592,03/01/26 10:30:00 PM,405.1,17.40,,,,,
593,03/01/26 11:00:00 PM,397.7,17.22,,,,,
594,03/01/26 11:30:00 PM,381.0,17.01,,,,,
595,03/02/26 12:00:00 AM,351.7,16.74,,,,,
596,03/02/26 12:30:00 AM,299.0,16.27,,,,,
597,03/02/26 01:00:00 AM,289.8,16.23,,,,,
598,03/02/26 01:30:00 AM,276.6,16.10,,,,,
599,03/02/26 02:00:00 AM,268.2,15.95,,,,,
600,03/02/26 02:30:00 AM,223.7,15.57,,,,,
601,03/02/26 03:00:00 AM,224.2,15.54,,,,,
602,03/02/26 03:30:00 AM,209.6,15.30,,,,,
603,03/02/26 04:00:00 AM,208.7,15.31,,,,,
604,03/02/26 04:30:00 AM,211.1,15.30,,,,,
605,03/02/26 05:00:00 AM,211.9,15.26,,,,,
606,03/02/26 05:30:00 AM,219.1,15.28,,,,,
607,03/02/26 06:00:00 AM,231.2,15.27,,,,,
608,03/02/26 06:30:00 AM,238.2,15.32,,,,,
609,03/02/26 07:00:00 AM,253.4,15.37,,,,,
610,03/02/26 07:30:00 AM,271.0,15.44,,,,,
611,03/02/26 08:00:00 AM,303.2,15.57,,,,,
612,03/02/26 08:30:00 AM,323.1,15.67,,,,,
613,03/02/26 09:00:00 AM,349.4,15.78,,,,,
614,03/02/26 09:30:00 AM,358.7,15.95,,,,,
615,03/02/26 10:00:00 AM,359.2,16.04,,,,,
616,03/02/26 10:30:00 AM,357.8,16.05,,,,,
617,03/02/26 11:00:00 AM,355.1,16.05,,,,,
618,03/02/26 11:30:00 AM,354.0,16.06,,,,,
619,03/02/26 12:00:00 PM,327.5,15.99,,,,,
620,03/02/26 12:30:00 PM,339.6,16.07,,,,,
621,03/02/26 01:00:00 PM,360.0,16.10,,,,,
622,03/02/26 01:30:00 PM,357.6,16.09,,,,,
623,03/02/26 02:00:00 PM,351.1,16.07,,,,,
624,03/02/26 02:30:00 PM,340.4,16.11,,,,,
625,03/02/26 03:00:00 PM,357.7,16.14,,,,,
626,03/02/26 03:30:00 PM,359.1,16.16,,,,,
627,03/02/26 04:00:00 PM,363.8,16.17,,,,,
628,03/02/26 04:30:00 PM,365.2,16.20,,,,,
629,03/02/26 05:00:00 PM,364.9,16.19,,,,,
630,03/02/26 05:30:00 PM,363.1,16.17,,,,,
631,03/02/26 06:00:00 PM,360.5,16.19,,,,,
632,03/02/26 06:30:00 PM,362.2,16.20,,,,,
633,03/02/26 07:00:00 PM,360.7,16.22,,,,,
634,03/02/26 07:30:00 PM,358.8,16.22,,,,,
635,03/02/26 08:00:00 PM,358.5,16.22,,,,,
636,03/02/26 08:30:00 PM,357.0,16.22,,,,,
637,03/02/26 09:00:00 PM,356.3,16.22,,,,,
638,03/02/26 09:30:00 PM,351.0,16.23,,,,,
639,03/02/26 10:00:00 PM,346.5,16.27,,,,,
640,03/02/26 10:30:00 PM,352.6,16.30,,,,,
641,03/02/26 11:00:00 PM,355.4,16.30,,,,,
642,03/02/26 11:30:00 PM,355.8,16.30,,,,,
643,03/03/26 12:00:00 AM,361.9,16.31,,,,,
644,03/03/26 12:30:00 AM,362.4,16.27,,,,,
645,03/03/26 01:00:00 AM,360.2,16.22,,,,,
646,03/03/26 01:30:00 AM,359.5,16.21,,,,,
647,03/03/26 02:00:00 AM,362.0,16.17,,,,,
648,03/03/26 02:30:00 AM,362.5,16.11,,,,,
649,03/03/26 03:00:00 AM,363.3,16.07,,,,,
650,03/03/26 03:30:00 AM,361.5,15.95,,,,,
651,03/03/26 04:00:00 AM,360.9,15.91,,,,,
652,03/03/26 04:30:00 AM,360.6,15.86,,,,,
653,03/03/26 05:00:00 AM,359.3,15.79,,,,,
654,03/03/26 05:30:00 AM,358.6,15.74,,,,,
655,03/03/26 06:00:00 AM,359.7,15.74,,,,,
656,03/03/26 06:30:00 AM,360.9,15.73,,,,,
657,03/03/26 07:00:00 AM,361.2,15.72,,,,,
658,03/03/26 07:30:00 AM,360.9,15.68,,,,,
659,03/03/26 08:00:00 AM,360.5,15.65,,,,,
660,03/03/26 08:30:00 AM,360.5,15.62,,,,,
661,03/03/26 09:00:00 AM,360.5,15.58,,,,,
662,03/03/26 09:30:00 AM,360.6,15.63,,,,,
663,03/03/26 10:00:00 AM,358.2,15.63,,,,,
664,03/03/26 10:30:00 AM,358.3,15.64,,,,,
665,03/03/26 11:00:00 AM,360.2,15.72,,,,,
666,03/03/26 11:30:00 AM,364.5,15.77,,,,,
667,03/03/26 12:00:00 PM,365.1,15.81,,,,,
668,03/03/26 12:30:00 PM,364.4,15.81,,,,,
669,03/03/26 01:00:00 PM,364.6,15.83,,,,,
670,03/03/26 01:30:00 PM,363.9,15.84,,,,,
671,03/03/26 02:00:00 PM,364.5,15.86,,,,,
672,03/03/26 02:30:00 PM,364.7,15.88,,,,,
673,03/03/26 03:00:00 PM,364.9,15.89,,,,,
674,03/03/26 03:30:00 PM,363.3,15.90,,,,,
675,03/03/26 04:00:00 PM,363.0,15.90,,,,,
676,03/03/26 04:30:00 PM,367.3,16.12,,,,,
677,03/03/26 05:00:00 PM,368.4,16.06,,,,,
678,03/03/26 05:30:00 PM,368.5,16.05,,,,,
679,03/03/26 06:00:00 PM,367.9,16.04,,,,,
680,03/03/26 06:30:00 PM,368.3,16.04,,,,,
681,03/03/26 07:00:00 PM,367.5,16.04,,,,,
682,03/03/26 07:30:00 PM,367.7,16.06,,,,,
683,03/03/26 08:00:00 PM,367.9,16.06,,,,,
684,03/03/26 08:30:00 PM,368.4,16.11,,,,,
685,03/03/26 09:00:00 PM,367.9,16.10,,,,,
686,03/03/26 09:30:00 PM,370.1,16.23,,,,,
687,03/03/26 10:00:00 PM,370.8,16.31,,,,,
688,03/03/26 10:30:00 PM,370.4,16.38,,,,,
689,03/03/26 11:00:00 PM,359.0,16.85,,,,,
690,03/03/26 11:30:00 PM,372.8,16.84,,,,,
691,03/04/26 12:00:00 AM,309.3,17.36,,,,,
692,03/04/26 12:30:00 AM,265.0,17.62,,,,,
693,03/04/26 01:00:00 AM,238.0,17.83,,,,,
694,03/04/26 01:30:00 AM,237.2,17.75,,,,,
695,03/04/26 02:00:00 AM,243.5,17.61,,,,,
696,03/04/26 02:30:00 AM,231.7,17.48,,,,,
697,03/04/26 03:00:00 AM,228.6,17.36,,,,,
698,03/04/26 03:30:00 AM,232.0,17.17,,,,,
699,03/04/26 04:00:00 AM,227.8,17.04,,,,,
700,03/04/26 04:30:00 AM,222.7,16.86,,,,,
701,03/04/26 05:00:00 AM,216.8,16.63,,,,,
702,03/04/26 05:30:00 AM,214.1,16.58,,,,,
703,03/04/26 06:00:00 AM,210.2,16.43,,,,,
704,03/04/26 06:30:00 AM,208.4,16.32,,,,,
705,03/04/26 07:00:00 AM,206.4,16.16,,,,,
706,03/04/26 07:30:00 AM,204.9,15.98,,,,,
707,03/04/26 08:00:00 AM,205.2,15.94,,,,,
708,03/04/26 08:30:00 AM,204.9,15.86,,,,,
709,03/04/26 09:00:00 AM,205.1,15.85,,,,,
710,03/04/26 09:30:00 AM,205.2,15.88,,,,,
711,03/04/26 10:00:00 AM,206.6,16.01,,,,,
712,03/04/26 10:30:00 AM,208.4,16.14,,,,,
713,03/04/26 11:00:00 AM,208.6,16.25,,,,,
714,03/04/26 11:30:00 AM,208.8,16.42,,,,,
715,03/04/26 12:00:00 PM,208.9,16.30,,,,,
716,03/04/26 12:30:00 PM,208.9,16.27,,,,,
717,03/04/26 01:00:00 PM,211.4,16.27,,,,,
718,03/04/26 01:30:00 PM,209.0,16.36,,,,,
719,03/04/26 02:00:00 PM,209.8,16.35,,,,,
720,03/04/26 02:30:00 PM,209.9,16.38,,,,,
721,03/04/26 03:00:00 PM,210.5,16.40,,,,,
722,03/04/26 03:30:00 PM,210.6,16.37,,,,,
723,03/04/26 04:00:00 PM,210.9,16.40,,,,,
724,03/04/26 04:30:00 PM,211.2,16.42,,,,,
725,03/04/26 05:00:00 PM,210.2,16.42,,,,,
726,03/04/26 05:30:00 PM,210.7,16.53,,,,,
727,03/04/26 06:00:00 PM,210.8,16.48,,,,,
728,03/04/26 06:30:00 PM,211.1,16.46,,,,,
729,03/04/26 07:00:00 PM,211.5,16.47,,,,,
730,03/04/26 07:30:00 PM,211.6,16.48,,,,,
731,03/04/26 08:00:00 PM,212.2,16.48,,,,,
732,03/04/26 08:30:00 PM,211.7,16.51,,,,,
733,03/04/26 09:00:00 PM,212.0,16.47,,,,,
734,03/04/26 09:30:00 PM,211.9,16.46,,,,,
735,03/04/26 10:00:00 PM,212.7,16.81,,,,,
736,03/04/26 10:30:00 PM,216.0,17.10,,,,,
737,03/04/26 11:00:00 PM,214.9,16.95,,,,,
738,03/04/26 11:30:00 PM,213.8,16.77,,,,,
739,03/05/26 12:00:00 AM,212.4,16.68,,,,,
740,03/05/26 12:30:00 AM,211.8,16.56,,,,,
741,03/05/26 01:00:00 AM,212.7,16.37,,,,,
742,03/05/26 01:30:00 AM,212.2,16.25,,,,,
743,03/05/26 02:00:00 AM,211.1,16.09,,,,,
744,03/05/26 02:30:00 AM,210.6,15.98,,,,,
745,03/05/26 03:00:00 AM,210.1,15.88,,,,,
746,03/05/26 03:30:00 AM,209.9,15.74,,,,,
747,03/05/26 04:00:00 AM,209.4,15.62,,,,,
748,03/05/26 04:30:00 AM,208.4,15.51,,,,,
749,03/05/26 05:00:00 AM,207.8,15.38,,,,,
750,03/05/26 05:30:00 AM,206.9,15.32,,,,,
751,03/05/26 06:00:00 AM,207.1,15.18,,,,,
752,03/05/26 06:30:00 AM,207.4,15.04,,,,,
753,03/05/26 07:00:00 AM,206.6,14.86,,,,,
754,03/05/26 07:30:00 AM,204.3,14.80,,,,,
755,03/05/26 08:00:00 AM,203.3,14.69,,,,,
756,03/05/26 08:30:00 AM,200.2,14.59,,,,,
757,03/05/26 09:00:00 AM,197.2,14.46,,,,,
758,03/05/26 09:30:00 AM,196.8,14.53,,,,,
759,03/05/26 10:00:00 AM,196.5,14.57,,,,,
760,03/05/26 10:30:00 AM,196.3,14.51,,,,,
761,03/05/26 11:00:00 AM,198.3,14.60,,,,,
762,03/05/26 11:30:00 AM,199.1,14.85,,,,,
763,03/05/26 12:00:00 PM,199.0,14.98,,,,,
764,03/05/26 12:30:00 PM,200.1,15.16,,,,,
765,03/05/26 01:00:00 PM,200.0,15.32,,,,,
766,03/05/26 01:30:00 PM,200.9,15.54,,,,,
767,03/05/26 02:00:00 PM,201.6,15.74,,,,,
768,03/05/26 02:30:00 PM,202.2,15.86,,,,,
769,03/05/26 03:00:00 PM,202.8,15.95,,,,,
770,03/05/26 03:30:00 PM,202.8,15.99,,,,,
771,03/05/26 04:00:00 PM,203.2,15.96,,,,,
772,03/05/26 04:30:00 PM,206.1,15.88,,,,,
773,03/05/26 05:00:00 PM,205.7,15.74,,,,,
774,03/05/26 05:30:00 PM,204.0,15.69,,,,,
775,03/05/26 06:00:00 PM,202.2,15.60,,,,,
776,03/05/26 06:30:00 PM,201.6,15.48,,,,,
777,03/05/26 07:00:00 PM,200.9,15.42,,,,,
778,03/05/26 07:30:00 PM,199.9,15.36,,,,,
779,03/05/26 08:00:00 PM,199.4,15.27,,,,,
780,03/05/26 08:30:00 PM,198.5,15.18,,,,,
781,03/05/26 09:00:00 PM,197.8,15.04,,,,,
782,03/05/26 09:30:00 PM,197.4,14.94,,,,,
783,03/05/26 10:00:00 PM,197.3,14.85,,,,,
784,03/05/26 10:30:00 PM,197.1,14.69,,,,,
785,03/05/26 11:00:00 PM,195.8,14.53,,,,,
786,03/05/26 11:30:00 PM,195.3,14.39,,,,,
787,03/06/26 12:00:00 AM,195.3,14.22,,,,,
788,03/06/26 12:30:00 AM,194.1,14.06,,,,,
789,03/06/26 01:00:00 AM,193.7,14.00,,,,,
790,03/06/26 01:30:00 AM,193.1,13.85,,,,,
791,03/06/26 02:00:00 AM,191.7,13.78,,,,,
792,03/06/26 02:30:00 AM,190.8,13.57,,,,,
793,03/06/26 03:00:00 AM,190.4,13.33,,,,,
794,03/06/26 03:30:00 AM,190.2,13.15,,,,,
795,03/06/26 04:00:00 AM,192.1,13.01,,,,,
796,03/06/26 04:30:00 AM,189.4,12.91,,,,,
797,03/06/26 05:00:00 AM,189.4,12.76,,,,,
798,03/06/26 05:30:00 AM,188.1,12.62,,,,,
799,03/06/26 06:00:00 AM,187.9,12.49,,,,,
800,03/06/26 06:30:00 AM,186.9,12.31,,,,,
801,03/06/26 07:00:00 AM,186.3,12.21,,,,,
802,03/06/26 07:30:00 AM,186.3,12.22,,,,,
803,03/06/26 08:00:00 AM,186.0,12.16,,,,,
804,03/06/26 08:30:00 AM,186.1,12.17,,,,,
805,03/06/26 09:00:00 AM,186.6,12.25,,,,,
806,03/06/26 09:30:00 AM,186.7,12.38,,,,,
807,03/06/26 10:00:00 AM,187.1,12.59,,,,,
808,03/06/26 10:30:00 AM,188.1,12.80,,,,,
809,03/06/26 11:00:00 AM,189.8,13.07,,,,,
810,03/06/26 11:30:00 AM,192.0,13.39,,,,,
811,03/06/26 12:00:00 PM,193.7,13.57,,,,,
812,03/06/26 12:30:00 PM,195.3,13.90,,,,,
813,03/06/26 01:00:00 PM,197.2,14.18,,,,,
814,03/06/26 01:30:00 PM,198.7,14.51,,,,,
815,03/06/26 02:00:00 PM,203.3,14.74,,,,,
816,03/06/26 02:30:00 PM,210.9,14.95,,,,,
817,03/06/26 03:00:00 PM,206.3,15.09,,,,,
818,03/06/26 03:30:00 PM,204.6,15.25,,,,,
819,03/06/26 04:00:00 PM,203.9,15.31,,,,,
820,03/06/26 04:30:00 PM,203.6,15.32,,,,,
821,03/06/26 05:00:00 PM,204.1,15.30,,,,,
822,03/06/26 05:30:00 PM,203.2,15.18,,,,,
823,03/06/26 06:00:00 PM,202.0,15.09,,,,,
824,03/06/26 06:30:00 PM,201.3,15.01,,,,,
825,03/06/26 07:00:00 PM,200.5,14.86,,,,,
826,03/06/26 07:30:00 PM,200.7,14.75,,,,,
827,03/06/26 08:00:00 PM,200.4,14.67,,,,,
828,03/06/26 08:30:00 PM,200.5,14.60,,,,,
829,03/06/26 09:00:00 PM,200.6,14.51,,,,,
830,03/06/26 09:30:00 PM,200.7,14.31,,,,,
831,03/06/26 10:00:00 PM,199.5,14.25,,,,,
832,03/06/26 10:30:00 PM,198.4,14.15,,,,,
833,03/06/26 11:00:00 PM,201.0,14.05,,,,,
834,03/06/26 11:30:00 PM,200.4,13.94,,,,,
835,03/07/26 12:00:00 AM,197.7,13.86,,,,,
836,03/07/26 12:30:00 AM,196.9,13.81,,,,,
837,03/07/26 01:00:00 AM,196.6,13.72,,,,,
838,03/07/26 01:30:00 AM,196.5,13.65,,,,,
839,03/07/26 02:00:00 AM,196.1,13.57,,,,,
840,03/07/26 02:30:00 AM,195.5,13.48,,,,,
841,03/07/26 03:00:00 AM,195.1,13.39,,,,,
842,03/07/26 03:30:00 AM,194.3,13.31,,,,,
843,03/07/26 04:00:00 AM,194.1,13.22,,,,,
844,03/07/26 04:30:00 AM,193.4,13.16,,,,,
845,03/07/26 05:00:00 AM,193.4,13.07,,,,,
846,03/07/26 05:30:00 AM,194.0,12.96,,,,,
847,03/07/26 06:00:00 AM,194.0,12.91,,,,,
848,03/07/26 06:30:00 AM,192.2,12.79,,,,,
849,03/07/26 07:00:00 AM,192.5,12.76,,,,,
850,03/07/26 07:30:00 AM,193.1,12.70,,,,,
851,03/07/26 08:00:00 AM,192.1,12.72,,,,,
852,03/07/26 08:30:00 AM,192.6,12.75,,,,,
853,03/07/26 09:00:00 AM,193.4,12.89,,,,,
854,03/07/26 09:30:00 AM,194.1,13.04,,,,,
855,03/07/26 10:00:00 AM,194.9,13.28,,,,,
856,03/07/26 10:30:00 AM,196.2,13.58,,,,,
857,03/07/26 11:00:00 AM,198.2,13.88,,,,,
858,03/07/26 11:30:00 AM,200.8,14.22,,,,,
859,03/07/26 12:00:00 PM,203.4,14.57,,,,,
860,03/07/26 12:30:00 PM,206.1,14.86,,,,,
861,03/07/26 01:00:00 PM,209.1,15.22,,,,,
862,03/07/26 01:30:00 PM,210.9,15.49,,,,,
863,03/07/26 02:00:00 PM,212.6,15.72,,,,,
864,03/07/26 02:30:00 PM,215.1,15.95,,,,,
865,03/07/26 03:00:00 PM,216.3,16.11,,,,,
866,03/07/26 03:30:00 PM,218.8,16.27,,,,,
867,03/07/26 04:00:00 PM,220.4,16.38,,,,,
868,03/07/26 04:30:00 PM,220.3,16.42,,,,,
869,03/07/26 05:00:00 PM,219.9,16.42,,,,,
870,03/07/26 05:30:00 PM,220.1,16.37,,,,,
871,03/07/26 06:00:00 PM,220.5,16.31,,,,,
872,03/07/26 06:30:00 PM,220.2,16.26,,,,,
873,03/07/26 07:00:00 PM,219.6,16.19,,,,,
874,03/07/26 07:30:00 PM,219.1,16.09,,,,,
875,03/07/26 08:00:00 PM,218.0,16.00,,,,,
876,03/07/26 08:30:00 PM,217.1,15.94,,,,,
877,03/07/26 09:00:00 PM,217.3,15.84,,,,,
878,03/07/26 09:30:00 PM,217.6,15.75,,,,,
879,03/07/26 10:00:00 PM,217.8,15.68,,,,,
880,03/07/26 10:30:00 PM,217.9,15.63,,,,,
881,03/07/26 11:00:00 PM,217.5,15.58,,,,,
882,03/07/26 11:30:00 PM,216.4,15.54,,,,,
883,03/08/26 12:00:00 AM,216.0,15.49,,,,,
884,03/08/26 12:30:00 AM,215.0,15.42,,,,,
885,03/08/26 01:00:00 AM,214.6,15.35,,,,,
886,03/08/26 01:30:00 AM,214.1,15.26,,,,,
887,03/08/26 02:00:00 AM,213.9,15.18,,,,,
888,03/08/26 02:30:00 AM,213.4,15.09,,,,,
889,03/08/26 03:00:00 AM,213.2,15.00,,,,,
890,03/08/26 03:30:00 AM,212.8,14.91,,,,,
891,03/08/26 04:00:00 AM,212.3,14.83,,,,,
892,03/08/26 04:30:00 AM,211.8,14.70,,,,,
893,03/08/26 05:00:00 AM,211.3,14.63,,,,,
894,03/08/26 05:30:00 AM,210.8,14.54,,,,,
895,03/08/26 06:00:00 AM,210.4,14.47,,,,,
896,03/08/26 06:30:00 AM,209.8,14.37,,,,,
897,03/08/26 07:00:00 AM,208.8,14.28,,,,,
898,03/08/26 07:30:00 AM,207.8,14.17,,,,,
899,03/08/26 08:00:00 AM,208.2,14.21,,,,,
900,03/08/26 08:30:00 AM,208.5,14.25,,,,,
901,03/08/26 09:00:00 AM,208.8,14.31,,,,,
902,03/08/26 09:30:00 AM,209.6,14.41,,,,,
903,03/08/26 10:00:00 AM,210.6,14.59,,,,,
904,03/08/26 10:30:00 AM,212.7,14.78,,,,,
905,03/08/26 11:00:00 AM,212.5,14.91,,,,,
906,03/08/26 11:30:00 AM,215.0,15.17,,,,,
907,03/08/26 12:00:00 PM,217.5,15.53,,,,,
908,03/08/26 12:30:00 PM,217.4,15.67,,,,,
909,03/08/26 01:00:00 PM,216.9,15.79,,,,,
910,03/08/26 01:30:00 PM,217.9,15.96,,,,,
911,03/08/26 02:00:00 PM,220.4,16.26,,,,,
912,03/08/26 02:30:00 PM,220.0,16.41,,,,,
913,03/08/26 03:00:00 PM,221.3,16.61,,,,,
